Id,plant_nr,plant_id,branch_nr,branch_id,flower_nr,flower_id,n_seeds,n_unfertilized_ovules,comment
19,1,19_1,3,19_1_3,21,19_1_3_21,4,0,
19,1,19_1,3,19_1_3,22,19_1_3_22,2,2,
19,1,19_1,3,19_1_3,23,19_1_3_23,1,3,
19,1,19_1,3,19_1_3,24,19_1_3_24,1,3,
19,1,19_1,3,19_1_3,25,19_1_3_25,1,3,
19,1,19_1,3,19_1_3,26,19_1_3_26,1,3,
19,1,19_1,3,19_1_3,27,19_1_3_27,1,3,
19,1,19_1,3,19_1_3,28,19_1_3_28,1,3,
19,1,19_1,3,19_1_3,29,19_1_3_29,4,0,
19,1,19_1,3,19_1_3,30,19_1_3_30,4,0,
19,1,19_1,3,19_1_3,31,19_1_3_31,1,3,
19,1,19_1,3,19_1_3,32,19_1_3_32,1,3,
19,1,19_1,3,19_1_3,33,19_1_3_33,1,3,
19,1,19_1,3,19_1_3,34,19_1_3_34,1,3,
19,1,19_1,3,19_1_3,35,19_1_3_35,1,3,
19,1,19_1,3,19_1_3,36,19_1_3_36,2,2,
19,1,19_1,3,19_1_3,37,19_1_3_37,4,0,
19,1,19_1,3,19_1_3,38,19_1_3_38,2,2,
19,1,19_1,3,19_1_3,39,19_1_3_39,3,1,
19,1,19_1,3,19_1_3,40,19_1_3_40,1,3,
19,1,19_1,3,19_1_3,41,19_1_3_41,2,2,
19,1,19_1,3,19_1_3,42,19_1_3_42,4,0,
