Id,plant_nr,plant_id,fruit_nr,fruit_id,n_seeds,excluded,comment
28,6,28_6,30,28_6_30,2,0,
28,6,28_6,31,28_6_31,2,0,
28,6,28_6,32,28_6_32,2,0,
28,6,28_6,33,28_6_33,3,0,
28,6,28_6,34,28_6_34,3,0,
28,6,28_6,35,28_6_35,4,0,
28,6,28_6,36,28_6_36,4,0,
28,6,28_6,37,28_6_37,2,0,
28,6,28_6,38,28_6_38,7,0,
28,6,28_6,39,28_6_39,6,0,
28,6,28_6,40,28_6_40,3,0,
28,6,28_6,41,28_6_41,3,0,
28,6,28_6,42,28_6_42,6,0,
28,6,28_6,43,28_6_43,3,0,
28,6,28_6,44,28_6_44,4,0,
28,6,28_6,45,28_6_45,3,0,
28,6,28_6,46,28_6_46,5,0,
28,6,28_6,47,28_6_47,4,0,
28,6,28_6,48,28_6_48,3,0,
28,6,28_6,49,28_6_49,1,0,
28,6,28_6,50,28_6_50,3,0,
30,1,30_1,1,30_1_1,3,0,
30,1,30_1,2,30_1_2,3,0,
30,1,30_1,3,30_1_3,2,0,
30,1,30_1,4,30_1_4,2,0,
30,1,30_1,5,30_1_5,1,0,
30,1,30_1,6,30_1_6,3,0,
30,1,30_1,7,30_1_7,6,0,
30,1,30_1,8,30_1_8,2,0,
30,1,30_1,9,30_1_9,2,0,
30,1,30_1,10,30_1_10,3,0,
30,1,30_1,11,30_1_11,2,0,
30,1,30_1,12,30_1_12,3,0,
30,1,30_1,13,30_1_13,1,0,
30,1,30_1,14,30_1_14,1,0,
30,1,30_1,15,30_1_15,2,0,
30,1,30_1,16,30_1_16,1,0,
30,1,30_1,17,30_1_17,4,0,
30,1,30_1,18,30_1_18,4,0,
30,1,30_1,19,30_1_19,3,0,
30,1,30_1,20,30_1_20,2,0,
30,1,30_1,21,30_1_21,3,0,
30,1,30_1,22,30_1_22,3,0,
30,1,30_1,23,30_1_23,1,0,
30,1,30_1,24,30_1_24,2,0,
30,1,30_1,25,30_1_25,2,0,
30,1,30_1,26,30_1_26,2,0,
30,1,30_1,27,30_1_27,5,0,
30,1,30_1,28,30_1_28,1,0,
30,1,30_1,29,30_1_29,2,0,
30,1,30_1,30,30_1_30,5,0,
30,1,30_1,31,30_1_31,3,0,
30,1,30_1,32,30_1_32,3,0,
30,1,30_1,33,30_1_33,1,0,
30,1,30_1,34,30_1_34,2,0,
30,1,30_1,35,30_1_35,1,0,
30,1,30_1,36,30_1_36,1,0,
30,1,30_1,37,30_1_37,1,0,
30,1,30_1,38,30_1_38,3,0,
30,1,30_1,39,30_1_39,3,0,
30,1,30_1,40,30_1_40,2,0,
30,1,30_1,41,30_1_41,1,0,
30,1,30_1,42,30_1_42,3,0,
30,1,30_1,43,30_1_43,3,0,
30,1,30_1,44,30_1_44,2,0,
30,1,30_1,45,30_1_45,3,0,
30,1,30_1,46,30_1_46,3,0,
30,1,30_1,47,30_1_47,1,0,
30,1,30_1,48,30_1_48,4,0,
30,1,30_1,49,30_1_49,1,0,
30,1,30_1,50,30_1_50,3,0,
30,2,30_2,1,30_2_1,2,0,
30,2,30_2,2,30_2_2,7,0,
30,2,30_2,3,30_2_3,7,0,
30,2,30_2,4,30_2_4,3,0,
30,2,30_2,5,30_2_5,3,0,
30,2,30_2,6,30_2_6,5,0,
30,2,30_2,7,30_2_7,4,0,
30,2,30_2,8,30_2_8,3,0,
30,2,30_2,9,30_2_9,3,0,
30,2,30_2,10,30_2_10,3,0,
30,2,30_2,11,30_2_11,2,0,
30,2,30_2,12,30_2_12,5,0,
30,2,30_2,13,30_2_13,3,0,
30,2,30_2,14,30_2_14,3,0,
30,2,30_2,15,30_2_15,4,0,
30,2,30_2,16,30_2_16,4,0,
30,2,30_2,17,30_2_17,4,0,
30,2,30_2,18,30_2_18,4,0,
30,2,30_2,19,30_2_19,5,0,
30,2,30_2,20,30_2_20,3,0,
30,2,30_2,21,30_2_21,2,0,
30,2,30_2,22,30_2_22,2,0,
30,2,30_2,23,30_2_23,3,0,
30,2,30_2,24,30_2_24,3,0,
30,2,30_2,25,30_2_25,4,0,
30,2,30_2,26,30_2_26,3,0,
30,2,30_2,27,30_2_27,3,0,
30,2,30_2,28,30_2_28,3,0,
30,2,30_2,29,30_2_29,3,0,
30,2,30_2,30,30_2_30,5,0,
30,2,30_2,31,30_2_31,3,0,
30,2,30_2,32,30_2_32,5,0,
30,2,30_2,33,30_2_33,3,0,
30,2,30_2,34,30_2_34,3,0,
30,2,30_2,35,30_2_35,3,0,
30,2,30_2,36,30_2_36,3,0,
30,2,30_2,37,30_2_37,4,0,
30,2,30_2,38,30_2_38,3,0,
30,2,30_2,39,30_2_39,4,0,
30,2,30_2,40,30_2_40,3,0,
30,2,30_2,41,30_2_41,5,0,
30,2,30_2,42,30_2_42,3,0,
30,2,30_2,43,30_2_43,6,0,
30,2,30_2,44,30_2_44,3,0,
30,2,30_2,45,30_2_45,5,0,
30,2,30_2,46,30_2_46,3,0,
30,2,30_2,47,30_2_47,3,0,
30,2,30_2,48,30_2_48,4,0,
30,2,30_2,49,30_2_49,2,0,
30,2,30_2,50,30_2_50,1,0,
30,3,30_3,1,30_3_1,2,0,
30,3,30_3,2,30_3_2,3,0,
30,3,30_3,3,30_3_3,2,0,
30,3,30_3,4,30_3_4,5,0,
30,3,30_3,5,30_3_5,1,0,
30,3,30_3,6,30_3_6,4,0,
30,3,30_3,7,30_3_7,3,0,
30,3,30_3,8,30_3_8,4,0,
30,3,30_3,9,30_3_9,2,0,
30,3,30_3,10,30_3_10,1,0,
30,3,30_3,11,30_3_11,1,0,
30,3,30_3,12,30_3_12,4,0,
30,3,30_3,13,30_3_13,3,0,
30,3,30_3,14,30_3_14,6,0,
30,3,30_3,15,30_3_15,2,0,
30,3,30_3,16,30_3_16,2,0,
30,3,30_3,17,30_3_17,2,0,
30,3,30_3,18,30_3_18,5,0,
30,3,30_3,19,30_3_19,2,0,
30,3,30_3,20,30_3_20,2,0,
30,3,30_3,21,30_3_21,1,0,
30,3,30_3,22,30_3_22,2,0,
30,3,30_3,23,30_3_23,2,0,
30,3,30_3,24,30_3_24,1,0,
30,3,30_3,25,30_3_25,7,0,
30,3,30_3,26,30_3_26,4,0,
30,3,30_3,27,30_3_27,4,0,
30,3,30_3,28,30_3_28,2,0,
30,3,30_3,29,30_3_29,1,0,
30,3,30_3,30,30_3_30,4,0,
30,3,30_3,31,30_3_31,1,0,
30,3,30_3,32,30_3_32,4,0,
30,3,30_3,33,30_3_33,5,0,
30,3,30_3,34,30_3_34,2,0,
30,3,30_3,35,30_3_35,2,0,
30,3,30_3,36,30_3_36,3,0,
30,3,30_3,37,30_3_37,2,0,
30,3,30_3,38,30_3_38,2,0,
30,3,30_3,39,30_3_39,2,0,
30,3,30_3,40,30_3_40,1,0,
30,3,30_3,41,30_3_41,2,0,
30,3,30_3,42,30_3_42,3,0,
30,3,30_3,43,30_3_43,3,0,
30,3,30_3,44,30_3_44,3,0,
30,3,30_3,45,30_3_45,1,0,
30,3,30_3,46,30_3_46,1,0,
30,3,30_3,47,30_3_47,2,0,
30,3,30_3,48,30_3_48,3,0,
30,3,30_3,49,30_3_49,1,0,
30,3,30_3,50,30_3_50,2,0,
30,4,30_4,1,30_4_1,3,0,
30,4,30_4,2,30_4_2,5,0,
30,4,30_4,3,30_4_3,4,0,
30,4,30_4,4,30_4_4,3,0,
30,4,30_4,5,30_4_5,4,0,
30,4,30_4,6,30_4_6,3,0,
30,4,30_4,7,30_4_7,4,0,
30,4,30_4,8,30_4_8,2,0,
30,4,30_4,9,30_4_9,5,0,
30,4,30_4,10,30_4_10,8,0,
30,4,30_4,11,30_4_11,2,0,
30,4,30_4,12,30_4_12,4,0,
30,4,30_4,13,30_4_13,8,0,
30,4,30_4,14,30_4_14,6,0,
30,4,30_4,15,30_4_15,2,0,
30,4,30_4,16,30_4_16,3,0,
30,4,30_4,17,30_4_17,2,0,
30,4,30_4,18,30_4_18,3,0,
30,4,30_4,19,30_4_19,5,0,
30,4,30_4,20,30_4_20,4,0,
30,4,30_4,21,30_4_21,2,0,
30,4,30_4,22,30_4_22,5,0,
30,4,30_4,23,30_4_23,3,0,
30,4,30_4,24,30_4_24,7,0,
30,4,30_4,25,30_4_25,1,0,
30,4,30_4,26,30_4_26,3,0,
30,4,30_4,27,30_4_27,4,0,
30,4,30_4,28,30_4_28,3,0,
30,4,30_4,29,30_4_29,6,0,
30,4,30_4,30,30_4_30,4,0,
30,4,30_4,31,30_4_31,2,0,
30,4,30_4,32,30_4_32,4,0,
30,4,30_4,33,30_4_33,3,0,
30,4,30_4,34,30_4_34,2,0,
30,4,30_4,35,30_4_35,7,0,
30,4,30_4,36,30_4_36,5,0,
30,4,30_4,37,30_4_37,5,0,
30,4,30_4,38,30_4_38,5,0,
30,4,30_4,39,30_4_39,3,0,
30,4,30_4,40,30_4_40,4,0,
30,4,30_4,41,30_4_41,4,0,
30,4,30_4,42,30_4_42,2,0,
30,4,30_4,43,30_4_43,3,0,
30,4,30_4,44,30_4_44,4,0,
30,4,30_4,45,30_4_45,3,0,
30,4,30_4,46,30_4_46,2,0,
30,4,30_4,47,30_4_47,3,0,
30,4,30_4,48,30_4_48,2,0,
30,4,30_4,49,30_4_49,4,0,
30,4,30_4,50,30_4_50,2,0,
30,6,30_6,1,30_6_1,6,0,
30,6,30_6,2,30_6_2,1,0,
30,6,30_6,3,30_6_3,5,0,
30,6,30_6,4,30_6_4,3,0,
30,6,30_6,5,30_6_5,3,0,
30,6,30_6,6,30_6_6,2,0,
30,6,30_6,7,30_6_7,3,0,
30,6,30_6,8,30_6_8,5,0,
30,6,30_6,9,30_6_9,3,0,
30,6,30_6,10,30_6_10,2,0,
30,6,30_6,11,30_6_11,3,0,
30,6,30_6,12,30_6_12,2,0,
30,6,30_6,13,30_6_13,3,0,
30,6,30_6,14,30_6_14,4,0,
30,6,30_6,15,30_6_15,1,0,
30,6,30_6,16,30_6_16,6,0,
30,6,30_6,17,30_6_17,1,0,
30,6,30_6,18,30_6_18,5,0,
30,6,30_6,19,30_6_19,6,0,
30,6,30_6,20,30_6_20,3,0,
30,6,30_6,21,30_6_21,5,0,
30,6,30_6,22,30_6_22,3,0,
30,6,30_6,23,30_6_23,6,0,
30,6,30_6,24,30_6_24,4,0,
30,6,30_6,25,30_6_25,1,0,
30,6,30_6,26,30_6_26,3,0,
30,6,30_6,27,30_6_27,2,0,
30,6,30_6,28,30_6_28,3,0,
30,6,30_6,29,30_6_29,3,0,
30,6,30_6,30,30_6_30,2,0,
30,6,30_6,31,30_6_31,3,0,
30,6,30_6,32,30_6_32,2,0,
30,6,30_6,33,30_6_33,3,0,
30,6,30_6,34,30_6_34,4,0,
30,6,30_6,35,30_6_35,2,0,
30,6,30_6,36,30_6_36,2,0,
30,6,30_6,37,30_6_37,2,0,
30,6,30_6,38,30_6_38,2,0,
30,6,30_6,39,30_6_39,1,0,
30,6,30_6,40,30_6_40,1,0,
30,6,30_6,41,30_6_41,1,0,
30,6,30_6,42,30_6_42,1,0,
30,6,30_6,43,30_6_43,1,0,
30,6,30_6,44,30_6_44,1,0,
30,6,30_6,45,30_6_45,2,0,
39,1,39_1,1,39_1_1,3,0,
39,1,39_1,2,39_1_2,4,0,
39,1,39_1,3,39_1_3,1,0,
39,1,39_1,4,39_1_4,3,0,
39,1,39_1,5,39_1_5,3,0,
39,1,39_1,6,39_1_6,3,0,
39,1,39_1,7,39_1_7,2,0,
39,1,39_1,8,39_1_8,2,0,
39,1,39_1,9,39_1_9,3,0,
39,1,39_1,10,39_1_10,4,0,
39,1,39_1,11,39_1_11,4,0,
39,1,39_1,12,39_1_12,1,0,
39,1,39_1,13,39_1_13,4,0,
39,1,39_1,14,39_1_14,2,0,
39,1,39_1,15,39_1_15,4,0,
39,1,39_1,16,39_1_16,2,0,
39,1,39_1,17,39_1_17,4,0,
39,1,39_1,18,39_1_18,1,0,
39,1,39_1,19,39_1_19,3,0,
39,1,39_1,20,39_1_20,5,0,
39,1,39_1,21,39_1_21,4,0,
39,1,39_1,22,39_1_22,3,0,
39,1,39_1,23,39_1_23,5,0,
39,1,39_1,24,39_1_24,4,0,
39,1,39_1,25,39_1_25,2,0,
39,1,39_1,26,39_1_26,1,0,
39,1,39_1,27,39_1_27,2,0,
39,1,39_1,28,39_1_28,1,0,
39,1,39_1,29,39_1_29,2,0,
39,1,39_1,30,39_1_30,2,0,
39,1,39_1,31,39_1_31,2,0,
39,1,39_1,32,39_1_32,4,0,
39,1,39_1,33,39_1_33,3,0,
39,1,39_1,34,39_1_34,3,0,
39,1,39_1,35,39_1_35,2,0,
39,1,39_1,36,39_1_36,1,0,
39,1,39_1,37,39_1_37,1,0,
39,1,39_1,38,39_1_38,2,0,
39,1,39_1,39,39_1_39,2,0,
39,1,39_1,40,39_1_40,1,0,
39,1,39_1,41,39_1_41,4,0,
39,1,39_1,42,39_1_42,1,0,
39,1,39_1,43,39_1_43,1,0,
39,1,39_1,44,39_1_44,4,0,
39,1,39_1,45,39_1_45,2,0,
39,1,39_1,46,39_1_46,3,0,
39,1,39_1,47,39_1_47,3,0,
39,1,39_1,48,39_1_48,2,0,
39,1,39_1,49,39_1_49,4,0,
39,1,39_1,50,39_1_50,5,0,
39,2,39_2,1,39_2_1,2,0,
39,2,39_2,2,39_2_2,5,0,
39,2,39_2,3,39_2_3,3,0,
39,2,39_2,4,39_2_4,2,0,
39,2,39_2,5,39_2_5,4,0,
39,2,39_2,6,39_2_6,5,0,
39,2,39_2,7,39_2_7,2,0,
39,2,39_2,8,39_2_8,2,0,
39,2,39_2,9,39_2_9,5,0,
39,2,39_2,10,39_2_10,3,0,
39,2,39_2,11,39_2_11,6,0,
39,2,39_2,12,39_2_12,2,0,
39,2,39_2,13,39_2_13,3,0,
39,2,39_2,14,39_2_14,3,0,
39,2,39_2,15,39_2_15,6,0,
39,2,39_2,16,39_2_16,2,0,
39,2,39_2,17,39_2_17,4,0,
39,2,39_2,18,39_2_18,3,0,
39,2,39_2,19,39_2_19,2,0,
39,2,39_2,20,39_2_20,7,0,
39,2,39_2,21,39_2_21,3,0,
39,2,39_2,22,39_2_22,3,0,
39,2,39_2,23,39_2_23,2,0,
39,2,39_2,24,39_2_24,1,0,
39,2,39_2,25,39_2_25,1,0,
39,2,39_2,26,39_2_26,5,0,
39,2,39_2,27,39_2_27,3,0,
39,2,39_2,28,39_2_28,4,0,
39,2,39_2,29,39_2_29,2,0,
39,2,39_2,30,39_2_30,3,0,
39,2,39_2,31,39_2_31,3,0,
39,2,39_2,32,39_2_32,5,0,
39,2,39_2,33,39_2_33,3,0,
39,2,39_2,34,39_2_34,3,0,
39,2,39_2,35,39_2_35,5,0,
39,2,39_2,36,39_2_36,5,0,
39,2,39_2,37,39_2_37,4,0,
39,2,39_2,38,39_2_38,3,0,
39,2,39_2,39,39_2_39,3,0,
39,2,39_2,40,39_2_40,2,0,
39,2,39_2,41,39_2_41,3,0,
39,2,39_2,42,39_2_42,3,0,
39,2,39_2,43,39_2_43,3,0,
39,2,39_2,44,39_2_44,2,0,
39,2,39_2,45,39_2_45,4,0,
39,2,39_2,46,39_2_46,5,0,
39,2,39_2,47,39_2_47,4,0,
39,2,39_2,48,39_2_48,5,0,
39,2,39_2,49,39_2_49,3,0,
39,2,39_2,50,39_2_50,6,0,
39,3,39_3,1,39_3_1,3,0,
39,3,39_3,2,39_3_2,3,0,
39,3,39_3,3,39_3_3,5,0,
39,3,39_3,4,39_3_4,5,0,
39,3,39_3,5,39_3_5,5,0,
39,3,39_3,6,39_3_6,6,0,
39,3,39_3,7,39_3_7,3,0,
39,3,39_3,8,39_3_8,5,0,
39,3,39_3,9,39_3_9,4,0,
39,3,39_3,10,39_3_10,2,0,
39,3,39_3,11,39_3_11,3,0,
39,3,39_3,12,39_3_12,5,0,
39,3,39_3,13,39_3_13,5,0,
39,3,39_3,14,39_3_14,5,0,
39,3,39_3,15,39_3_15,5,0,
39,3,39_3,16,39_3_16,5,0,
39,3,39_3,17,39_3_17,8,0,
39,3,39_3,18,39_3_18,6,0,
39,3,39_3,19,39_3_19,4,0,
39,3,39_3,20,39_3_20,6,0,
39,3,39_3,21,39_3_21,6,0,
39,3,39_3,22,39_3_22,6,0,
39,3,39_3,23,39_3_23,6,0,
39,3,39_3,24,39_3_24,5,0,
39,3,39_3,25,39_3_25,2,0,
39,3,39_3,26,39_3_26,4,0,
39,3,39_3,27,39_3_27,9,0,
39,3,39_3,28,39_3_28,6,0,
39,3,39_3,29,39_3_29,6,0,
39,3,39_3,30,39_3_30,4,0,
39,3,39_3,31,39_3_31,3,0,
39,3,39_3,32,39_3_32,1,0,
39,3,39_3,33,39_3_33,5,0,
39,3,39_3,34,39_3_34,6,0,
39,3,39_3,35,39_3_35,7,0,
39,3,39_3,36,39_3_36,2,0,
39,3,39_3,37,39_3_37,3,0,
39,3,39_3,38,39_3_38,1,0,
39,3,39_3,39,39_3_39,6,0,
39,3,39_3,40,39_3_40,3,0,
39,3,39_3,41,39_3_41,2,0,
39,3,39_3,42,39_3_42,7,0,
39,3,39_3,43,39_3_43,3,0,
39,3,39_3,44,39_3_44,4,0,
39,3,39_3,45,39_3_45,4,0,
39,3,39_3,46,39_3_46,5,0,
39,3,39_3,47,39_3_47,6,0,
39,3,39_3,48,39_3_48,4,0,
39,3,39_3,49,39_3_49,2,0,
39,3,39_3,50,39_3_50,5,0,
39,4,39_4,1,39_4_1,6,0,
39,4,39_4,2,39_4_2,6,0,
39,4,39_4,3,39_4_3,4,0,
39,4,39_4,4,39_4_4,3,0,
39,4,39_4,5,39_4_5,2,0,
39,4,39_4,6,39_4_6,5,0,
39,4,39_4,7,39_4_7,3,0,
39,4,39_4,8,39_4_8,6,0,
39,4,39_4,9,39_4_9,5,0,
39,4,39_4,10,39_4_10,4,0,
39,4,39_4,11,39_4_11,6,0,
39,4,39_4,12,39_4_12,6,0,
39,4,39_4,13,39_4_13,4,0,
39,4,39_4,14,39_4_14,5,0,
39,4,39_4,15,39_4_15,2,0,
39,4,39_4,16,39_4_16,4,0,
39,4,39_4,17,39_4_17,2,0,
39,4,39_4,18,39_4_18,7,0,
39,4,39_4,19,39_4_19,3,0,
39,4,39_4,20,39_4_20,2,0,
39,4,39_4,21,39_4_21,3,0,
39,4,39_4,22,39_4_22,4,0,
39,4,39_4,23,39_4_23,6,0,
39,4,39_4,24,39_4_24,4,0,
39,4,39_4,25,39_4_25,4,0,
39,4,39_4,26,39_4_26,4,0,
39,4,39_4,27,39_4_27,6,0,
39,4,39_4,28,39_4_28,5,0,
39,4,39_4,29,39_4_29,5,0,
39,4,39_4,30,39_4_30,5,0,
39,4,39_4,31,39_4_31,2,0,
39,4,39_4,32,39_4_32,3,0,
39,4,39_4,33,39_4_33,3,0,
39,4,39_4,34,39_4_34,5,0,
39,4,39_4,35,39_4_35,4,0,
39,4,39_4,36,39_4_36,7,0,
39,4,39_4,37,39_4_37,5,0,
39,4,39_4,38,39_4_38,3,0,
39,4,39_4,39,39_4_39,4,0,
39,4,39_4,40,39_4_40,4,0,
39,4,39_4,41,39_4_41,6,0,
39,4,39_4,42,39_4_42,4,0,
39,4,39_4,43,39_4_43,5,0,
39,4,39_4,44,39_4_44,2,0,
39,4,39_4,45,39_4_45,3,0,
39,4,39_4,46,39_4_46,5,0,
39,4,39_4,47,39_4_47,5,0,
39,4,39_4,48,39_4_48,4,0,
39,4,39_4,49,39_4_49,1,0,
39,4,39_4,50,39_4_50,2,0,
39,5,39_5,1,39_5_1,8,0,
39,5,39_5,2,39_5_2,7,0,
39,5,39_5,3,39_5_3,3,0,
39,5,39_5,4,39_5_4,5,0,
39,5,39_5,5,39_5_5,6,0,
39,5,39_5,6,39_5_6,5,0,
39,5,39_5,7,39_5_7,1,0,
39,5,39_5,8,39_5_8,6,0,
39,5,39_5,9,39_5_9,1,0,
39,5,39_5,10,39_5_10,7,0,
39,5,39_5,11,39_5_11,3,0,
39,5,39_5,12,39_5_12,6,0,
39,5,39_5,13,39_5_13,4,0,
39,5,39_5,14,39_5_14,9,0,
39,5,39_5,15,39_5_15,3,0,
39,5,39_5,16,39_5_16,3,0,
39,5,39_5,17,39_5_17,8,0,
39,5,39_5,18,39_5_18,5,0,
39,5,39_5,19,39_5_19,7,0,
39,5,39_5,20,39_5_20,8,0,
39,5,39_5,21,39_5_21,6,0,
39,5,39_5,22,39_5_22,7,0,
39,5,39_5,23,39_5_23,3,0,
39,5,39_5,24,39_5_24,7,0,
39,5,39_5,25,39_5_25,4,0,
39,5,39_5,26,39_5_26,6,0,
39,5,39_5,27,39_5_27,5,0,
39,5,39_5,28,39_5_28,4,0,
39,5,39_5,29,39_5_29,2,0,
39,5,39_5,30,39_5_30,6,0,
39,5,39_5,31,39_5_31,8,0,
39,5,39_5,32,39_5_32,2,0,
39,5,39_5,33,39_5_33,4,0,
39,5,39_5,34,39_5_34,8,0,
39,5,39_5,35,39_5_35,3,0,
39,5,39_5,36,39_5_36,2,0,
39,5,39_5,37,39_5_37,2,0,
39,5,39_5,38,39_5_38,4,0,
39,5,39_5,39,39_5_39,6,0,
39,5,39_5,40,39_5_40,6,0,
39,5,39_5,41,39_5_41,4,0,
39,5,39_5,42,39_5_42,7,0,
39,5,39_5,43,39_5_43,7,0,
39,5,39_5,44,39_5_44,3,0,
39,5,39_5,45,39_5_45,2,0,
39,5,39_5,46,39_5_46,5,0,
39,5,39_5,47,39_5_47,5,0,
39,5,39_5,48,39_5_48,8,0,
39,5,39_5,49,39_5_49,4,0,
39,5,39_5,50,39_5_50,2,0,
39,6,39_6,1,39_6_1,6,0,
39,6,39_6,2,39_6_2,4,0,
39,6,39_6,3,39_6_3,4,0,
39,6,39_6,4,39_6_4,4,0,
39,6,39_6,5,39_6_5,4,0,
39,6,39_6,6,39_6_6,3,0,
39,6,39_6,7,39_6_7,5,0,
39,6,39_6,8,39_6_8,5,0,
39,6,39_6,9,39_6_9,5,0,
39,6,39_6,10,39_6_10,5,0,
39,6,39_6,11,39_6_11,6,0,
39,6,39_6,12,39_6_12,5,0,
39,6,39_6,13,39_6_13,8,0,
39,6,39_6,14,39_6_14,6,0,
39,6,39_6,15,39_6_15,5,0,
39,6,39_6,16,39_6_16,5,0,
39,6,39_6,17,39_6_17,4,0,
39,6,39_6,18,39_6_18,5,0,
39,6,39_6,19,39_6_19,4,0,
39,6,39_6,20,39_6_20,5,0,
39,6,39_6,21,39_6_21,3,0,
39,6,39_6,22,39_6_22,2,0,
39,6,39_6,23,39_6_23,5,0,
39,6,39_6,24,39_6_24,3,0,
39,6,39_6,25,39_6_25,6,0,
39,6,39_6,26,39_6_26,3,0,
39,6,39_6,27,39_6_27,3,0,
39,6,39_6,28,39_6_28,4,0,
39,6,39_6,29,39_6_29,5,0,
39,6,39_6,30,39_6_30,2,0,
39,6,39_6,31,39_6_31,3,0,
39,6,39_6,32,39_6_32,6,0,
39,6,39_6,33,39_6_33,5,0,
39,6,39_6,34,39_6_34,4,0,
39,6,39_6,35,39_6_35,4,0,
39,6,39_6,36,39_6_36,2,0,
39,6,39_6,37,39_6_37,2,0,
39,6,39_6,38,39_6_38,4,0,
39,6,39_6,39,39_6_39,3,0,
39,6,39_6,40,39_6_40,6,0,
39,6,39_6,41,39_6_41,4,0,
39,6,39_6,42,39_6_42,3,0,
39,6,39_6,43,39_6_43,3,0,
39,6,39_6,44,39_6_44,4,0,
39,6,39_6,45,39_6_45,1,0,
39,6,39_6,46,39_6_46,6,0,
39,6,39_6,47,39_6_47,3,0,
39,6,39_6,48,39_6_48,3,0,
39,6,39_6,49,39_6_49,4,0,
39,6,39_6,50,39_6_50,3,0,
40,1,40_1,1,40_1_1,3,0,
40,1,40_1,2,40_1_2,5,0,
40,1,40_1,3,40_1_3,5,0,
40,1,40_1,4,40_1_4,5,0,
40,1,40_1,5,40_1_5,4,0,
40,1,40_1,6,40_1_6,2,0,
40,1,40_1,7,40_1_7,6,0,
40,1,40_1,8,40_1_8,3,0,
40,1,40_1,9,40_1_9,2,0,
40,1,40_1,10,40_1_10,2,0,
40,1,40_1,11,40_1_11,1,0,
40,1,40_1,12,40_1_12,3,0,
40,1,40_1,13,40_1_13,1,0,
40,1,40_1,14,40_1_14,4,0,
40,1,40_1,15,40_1_15,1,0,
40,1,40_1,16,40_1_16,1,0,
40,1,40_1,17,40_1_17,1,0,
40,1,40_1,18,40_1_18,2,0,
40,1,40_1,19,40_1_19,3,0,
40,1,40_1,20,40_1_20,2,0,
40,1,40_1,21,40_1_21,3,0,
40,1,40_1,22,40_1_22,2,0,
40,1,40_1,23,40_1_23,2,0,
40,1,40_1,24,40_1_24,3,0,
40,1,40_1,25,40_1_25,3,0,
40,1,40_1,26,40_1_26,4,0,
40,1,40_1,27,40_1_27,1,0,
40,1,40_1,28,40_1_28,6,0,
40,1,40_1,29,40_1_29,3,0,
40,1,40_1,30,40_1_30,1,0,
40,1,40_1,31,40_1_31,5,0,
40,1,40_1,32,40_1_32,3,0,
40,1,40_1,33,40_1_33,2,0,
40,1,40_1,34,40_1_34,2,0,
40,1,40_1,35,40_1_35,2,0,
40,1,40_1,36,40_1_36,4,0,
40,1,40_1,37,40_1_37,6,0,
40,1,40_1,38,40_1_38,2,0,
40,1,40_1,39,40_1_39,2,0,
40,1,40_1,40,40_1_40,2,0,
40,1,40_1,41,40_1_41,3,0,
40,1,40_1,42,40_1_42,1,0,
40,1,40_1,43,40_1_43,4,0,
40,1,40_1,44,40_1_44,1,0,
40,1,40_1,45,40_1_45,3,0,
40,1,40_1,46,40_1_46,3,0,
40,1,40_1,47,40_1_47,5,0,
40,1,40_1,48,40_1_48,2,0,
40,1,40_1,49,40_1_49,2,0,
40,1,40_1,50,40_1_50,3,0,
40,2,40_2,1,40_2_1,4,0,
40,2,40_2,2,40_2_2,3,0,
40,2,40_2,3,40_2_3,4,0,
40,2,40_2,4,40_2_4,2,0,
40,2,40_2,5,40_2_5,4,0,
40,2,40_2,6,40_2_6,2,0,
40,2,40_2,7,40_2_7,3,0,
40,2,40_2,8,40_2_8,2,0,
40,2,40_2,9,40_2_9,4,0,
40,2,40_2,10,40_2_10,4,0,
40,2,40_2,11,40_2_11,6,0,
40,2,40_2,12,40_2_12,3,0,
40,2,40_2,13,40_2_13,6,0,
40,2,40_2,14,40_2_14,6,0,
40,2,40_2,15,40_2_15,5,0,
40,2,40_2,16,40_2_16,2,0,
40,2,40_2,17,40_2_17,6,0,
40,2,40_2,18,40_2_18,5,0,
40,2,40_2,19,40_2_19,8,0,
40,2,40_2,20,40_2_20,3,0,
40,2,40_2,21,40_2_21,2,0,
40,2,40_2,22,40_2_22,4,0,
40,2,40_2,23,40_2_23,6,0,
40,2,40_2,24,40_2_24,6,0,
40,2,40_2,25,40_2_25,4,0,
40,2,40_2,26,40_2_26,4,0,
40,2,40_2,27,40_2_27,2,0,
40,2,40_2,28,40_2_28,4,0,
40,2,40_2,29,40_2_29,3,0,
40,2,40_2,30,40_2_30,4,0,
40,2,40_2,31,40_2_31,2,0,
40,2,40_2,32,40_2_32,5,0,
40,2,40_2,33,40_2_33,8,0,
40,2,40_2,34,40_2_34,2,0,
40,2,40_2,35,40_2_35,1,0,
40,2,40_2,36,40_2_36,4,0,
40,2,40_2,37,40_2_37,4,0,
40,2,40_2,38,40_2_38,7,0,
40,2,40_2,39,40_2_39,1,0,
40,2,40_2,40,40_2_40,5,0,
40,2,40_2,41,40_2_41,4,0,
40,2,40_2,42,40_2_42,3,0,
40,2,40_2,43,40_2_43,6,0,
40,2,40_2,44,40_2_44,6,0,
40,2,40_2,45,40_2_45,4,0,
40,2,40_2,46,40_2_46,1,0,
40,2,40_2,47,40_2_47,3,0,
40,2,40_2,48,40_2_48,4,0,
